benchmark,idx,class,difficulty,difficulty_score,planner_used,plan_valid,compiler_status,selected_candidate_source,fallback_used,fallback_reason,lm_calls
spider_dev,609,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,610,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,611,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,612,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,613,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,614,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,615,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,616,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,617,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,618,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,619,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,620,helpful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,621,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,622,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,623,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,624,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,625,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,626,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,627,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,628,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,629,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,630,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,631,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,632,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,633,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,634,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,635,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
spider_dev,636,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,637,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,638,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
spider_dev,639,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'none' is not one of ['count', 'sum', 'avg', 'min', 'max']",2
spider_dev,640,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,641,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,642,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,643,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
spider_dev,644,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
spider_dev,645,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
spider_dev,646,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
spider_dev,647,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,648,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,649,neutral,easy,0.0,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,650,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,651,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,652,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,653,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,654,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,655,harmful,hard,0.45,True,True,ok,planner_compiled,False,,2
spider_dev,656,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,657,neutral,hard,0.45,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,658,neutral,hard,0.45,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,659,neutral,easy,0.0,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,660,neutral,easy,0.0,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,661,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,662,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,663,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,664,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,665,neutral,hard,0.6,True,True,ok,planner_compiled,False,,2
spider_dev,666,neutral,hard,0.6,True,True,ok,planner_compiled,False,,2
spider_dev,667,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,668,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,669,neutral,hard,0.45,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,670,neutral,hard,0.45,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,671,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,672,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,673,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,674,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,675,neutral,hard,0.3,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'mode' is not one of ['count', 'count_distinct', 'sum', 'avg', 'min', 'max', 'none']",2
spider_dev,676,neutral,hard,0.45,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'mode' is not one of ['count', 'count_distinct', 'sum', 'avg', 'min', 'max', 'none']",2
spider_dev,677,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,678,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,679,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,680,helpful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,681,neutral,easy,0.0,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,682,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,683,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,684,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,685,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,686,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,687,helpful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,688,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,689,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,690,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,691,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
spider_dev,692,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,693,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
spider_dev,694,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,695,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,696,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,697,neutral,hard,0.5,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,698,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,699,harmful,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,700,neutral,hard,0.55,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'INTERSECT' is not of type 'object', 'null'",2
spider_dev,701,helpful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,702,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
spider_dev,703,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,704,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,705,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,706,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,707,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,708,helpful,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,709,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,710,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,711,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,712,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,713,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,714,helpful,hard,0.4,True,True,ok,planner_compiled,False,,2
spider_dev,715,neutral,hard,0.4,True,True,ok,planner_compiled,False,,2
spider_dev,716,neutral,hard,0.4,True,True,ok,planner_compiled,False,,2
spider_dev,717,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,718,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,719,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,720,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,721,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,722,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,723,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,724,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,725,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,726,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,727,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,728,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,729,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,730,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,731,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,732,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,733,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,734,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,735,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,736,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,737,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,738,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,739,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,740,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,741,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,742,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,743,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,744,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,745,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,746,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,747,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,748,neutral,hard,0.55,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'INTERSECT' is not of type 'object', 'null'",2
spider_dev,749,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'agg' is a required property,2
spider_dev,750,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,751,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,752,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,753,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,754,harmful,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,755,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,756,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,757,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,758,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,759,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,760,helpful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,761,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,762,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,763,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,764,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,765,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,766,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,767,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,768,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,769,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,770,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
spider_dev,771,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
spider_dev,772,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,773,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,774,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,775,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,776,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,777,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,778,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,779,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,780,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,781,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,782,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,783,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,784,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,785,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,786,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,787,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,788,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
spider_dev,789,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
spider_dev,790,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,791,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,792,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,793,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,794,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,795,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,796,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,797,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,798,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,799,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,800,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,801,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,802,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,803,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,804,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,805,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,806,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,807,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,808,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,809,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,810,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,811,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,812,harmful,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,813,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,814,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,815,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,816,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,817,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,818,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,819,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,820,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,821,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,822,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,823,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,824,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,825,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,826,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,827,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,828,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,829,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,830,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,831,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,832,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,833,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,834,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,835,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,836,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,837,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,838,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
spider_dev,839,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,840,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,841,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,842,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,843,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,844,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,845,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,846,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,847,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,848,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,849,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,850,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,851,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,852,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,853,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,854,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,855,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,856,harmful,hard,0.7,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'INTERSECT' is not of type 'object', 'null'",2
spider_dev,857,harmful,hard,0.7,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'INTERSECT' is not of type 'object', 'null'",2
spider_dev,858,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,859,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,860,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,861,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,862,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,863,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,864,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,865,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,866,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,867,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,868,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,869,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,870,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,871,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,872,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,873,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,874,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,875,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,876,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,877,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,878,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,879,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,880,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,881,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,882,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,883,helpful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,884,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,885,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,886,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,887,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,888,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,889,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,890,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,891,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,892,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,893,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,894,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,895,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'null' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,896,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'none' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,897,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'null' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,898,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,899,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,900,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,901,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,902,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,903,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,904,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,905,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,906,neutral,hard,0.55,True,True,skeleton,planner_skeleton_synth,False,,3
spider_dev,907,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,908,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,909,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,910,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,911,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
