instance_id,db_id,final_source,parses,all_known,executable,execution_match,exec_match_reason,rows_count,unknown_tables_n,has_join,has_groupby,has_subquery,has_window,has_unnest,has_with,bytes_billed,bytes_processed,lm_calls,latency_ms,completion_tokens,wall_time_s,candidate_count,repair_used,repair_success,repair_rounds,judge_invoked,judge_overrode,judge_chose,judge_confidence,error_type,error_message_short,bucket
bq430,ebi_chembl,C1_retrieval_docs,False,False,,False,exec_fail:NotFound:404 Not found: Table bigquery-public-data:ebi_chembl.documents was not found in location US; reason:,0,,False,True,False,True,False,True,0,0,4,171525.43,2688,174.61,3,True,False,1,False,False,,0.0,NotFound,404 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Not found: Table bigquery-public-data:ebi_c,table_or_dataset_not_found
bq023,fec,C1_retrieval_docs,False,False,,False,exec_fail:NotFound:404 Not found: Table bigquery-public-data:fec.individual_contributions_2020 was not found in locatio,0,,True,False,False,False,False,False,0,0,5,99267.12,1490,102.99,3,True,False,2,False,False,,0.0,NotFound,404 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Not found: Table bigquery-public-data:fec.i,table_or_dataset_not_found
bq094,fec,C2_cte_decomp,False,False,,False,exec_fail:NotFound:404 Not found: Table bigquery-public-data:fec.fec_pacs was not found in location US; reason: notFoun,0,,False,True,False,False,False,True,0,0,4,57299.18,808,61.3,3,True,False,1,False,False,,0.0,NotFound,404 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Not found: Table bigquery-public-data:fec.f,table_or_dataset_not_found
bq287,fda,C2_cte_decomp,False,False,,False,exec_fail:Forbidden:403 Access Denied: Table bigquery-public-data:census_acs.us_employment_by_zip: User does not have pe,0,,True,True,True,False,False,True,0,0,5,79716.81,1214,82.75,3,True,False,2,False,False,,0.0,Forbidden,403 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Access Denied: Table bigquery-public-data:c,permission_denied
bq432,fda,C1_retrieval_docs,True,True,True,False,rows_mismatch_all_variants,183,,False,False,False,False,False,False,40894464,40707182,3,73831.76,1119,77.54,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
bq285,fda,C1_retrieval_docs,True,True,True,False,rows_mismatch_all_variants,1,,False,False,False,False,False,False,20971520,1275467,3,24151.8,328,27.21,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
bq288,fda,C2_cte_decomp,True,False,False,False,"exec_fail:BadRequest:400 Failed to parse input string ""0""; reason: invalidQuery, location: query, message: Failed to pars",0,,False,True,True,False,False,True,0,0,4,34154.19,485,36.77,3,False,False,0,True,False,C2_cte_decomp,0.85,BadRequest,"400 Failed to parse input string ""0""; reason: invalidQuery, location: query, message: Failed to parse input string ""0""

Location: US
Job ID: 05eec4e2-0a04-40d6-",other_bad_request
bq418,targetome_reactome,C1_retrieval_docs,False,False,,False,"exec_fail:BadRequest:400 Unrecognized name: targetID at [5:13]; reason: invalidQuery, location: query, message: Unrecogni",0,,True,True,True,False,False,True,0,0,5,174025.57,2795,176.63,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Unrecognized name: targetID at [5:13]

Loca",unrecognized_column
bq330,fda,C0_direct,True,False,False,False,exec_fail:InternalServerError:500 Query exceeded limit for bytes billed: 1000000000. 1275068416 or higher required.; reason: bytes,0,,False,True,False,False,False,True,0,0,3,63202.04,945,67.04,3,False,False,0,False,False,,0.0,InternalServerError,"500 Query exceeded limit for bytes billed: 1000000000. 1275068416 or higher required.; reason: bytesBilledLimitExceeded, message: Query exceeded limit for bytes",other:InternalServerError
bq398,world_bank,C0_direct,True,True,True,False,rows_mismatch_all_variants,3,,False,False,False,False,False,False,175112192,175104254,3,22043.19,326,25.07,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
bq399,world_bank,C2_cte_decomp,False,False,,False,exec_fail:NotFound:404 Not found: Table bigquery-public-data:world_bank_health_population.population_by_country was not,0,,False,True,False,False,False,True,0,0,4,123524.54,1956,125.25,3,True,False,1,False,False,,0.0,NotFound,404 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Not found: Table bigquery-public-data:world,table_or_dataset_not_found
bq457,libraries_io,C2_cte_decomp,True,False,False,False,exec_fail:InternalServerError:500 Query exceeded limit for bytes billed: 1000000000. 1803550720 or higher required.; reason: bytes,0,,False,False,False,False,False,True,0,0,3,61119.84,920,64.38,3,False,False,0,False,False,,0.0,InternalServerError,"500 Query exceeded limit for bytes billed: 1000000000. 1803550720 or higher required.; reason: bytesBilledLimitExceeded, message: Query exceeded limit for bytes",other:InternalServerError
bq227,london,C0_direct,True,False,True,False,rows_mismatch_all_variants,5,,False,True,False,False,False,True,516947968,516115584,4,37907.33,598,41.67,3,False,False,0,True,True,C0_direct,0.9,,,exec_ok_but_rows_mismatch
bq232,london,C0_direct,True,True,True,True,matched_variant,9,,False,False,False,False,False,False,930086912,929391192,4,24046.1,372,27.41,3,False,False,0,True,True,C0_direct,0.9,,,EX_MATCH
bq228,london,C1_retrieval_docs,True,True,True,False,rows_mismatch_all_variants,3,,False,False,False,False,False,False,414187520,413275608,4,21415.83,329,24.63,3,False,False,0,True,False,C1_retrieval_docs,0.9,,,exec_ok_but_rows_mismatch
bq229,open_images,C0_direct,True,True,True,False,rows_mismatch_all_variants,1,,False,False,False,False,False,False,832569344,832279059,4,35695.74,555,44.78,3,False,False,0,True,True,C0_direct,0.9,,,exec_ok_but_rows_mismatch
bq230,usda_nass_agriculture,C1_retrieval_docs,True,True,False,False,exec_fail:InternalServerError:500 Query exceeded limit for bytes billed: 1000000000. 1344274432 or higher required.; reason: bytes,0,,False,False,False,False,False,False,0,0,4,44645.75,666,47.28,3,False,False,0,True,False,C1_retrieval_docs,0.95,InternalServerError,"500 Query exceeded limit for bytes billed: 1000000000. 1344274432 or higher required.; reason: bytesBilledLimitExceeded, message: Query exceeded limit for bytes",other:InternalServerError
bq326,world_bank,C2_cte_decomp,False,False,,False,"exec_fail:BadRequest:400 Unrecognized name: value at [5:9]; reason: invalidQuery, location: query, message: Unrecognized ",0,,False,True,False,True,False,True,0,0,5,122408.69,1941,125.02,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Unrecognized name: value at [5:9]

Location",unrecognized_column
bq424,world_bank,C0_direct,False,True,,False,"exec_fail:BadRequest:400 Name country_code not found inside sd at [7:72]; reason: invalidQuery, location: query, message:",0,,False,False,False,False,False,False,0,0,5,57104.08,879,59.85,3,True,False,2,False,False,,0.0,BadRequest,400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Name country_code not found inside sd at [7,other_bad_request
bq327,world_bank,C2_cte_decomp,True,True,True,False,rows_mismatch_all_variants,1,,False,False,False,False,False,False,44040192,43889925,4,13661.33,192,16.72,3,False,False,0,True,False,C2_cte_decomp,0.9,,,exec_ok_but_rows_mismatch
bq328,world_bank,C0_direct,False,True,,False,"exec_fail:BadRequest:400 Syntax error: Expected end of input but got keyword WITHIN at [3:26]; reason: invalidQuery, loca",0,,True,False,False,False,False,False,0,0,4,39704.85,608,40.93,3,True,False,1,False,False,,0.0,BadRequest,400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Syntax error: Expected end of input but got,syntax_error
bq393,hacker_news,C0_direct,False,False,,False,"exec_fail:BadRequest:400 Syntax error: Unexpected keyword BY at [3:5]; reason: invalidQuery, location: query, message: Sy",0,,False,True,False,True,False,True,0,0,4,55795.06,910,57.03,3,True,False,1,False,False,,0.0,BadRequest,400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Syntax error: Unexpected keyword BY at [3:5,syntax_error
bq403,irs_990,C1_retrieval_docs,False,True,,False,"exec_fail:BadRequest:400 Syntax error: Expected "")"" but got keyword WITHIN at [4:26]; reason: invalidQuery, location: que",0,,False,False,False,False,False,True,0,0,5,154309.43,2424,156.18,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Syntax error: Expected "")"" but got keyword ",syntax_error
bq397,ecommerce,C2_cte_decomp,True,False,True,False,rows_mismatch_all_variants,157,,False,True,False,False,False,True,10485760,3075785,3,30882.27,406,33.79,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
bq402,ecommerce,C0_direct,True,True,True,False,rows_mismatch_all_variants,1,,False,False,False,False,False,False,20971520,20455414,4,26149.64,334,29.67,3,False,False,0,True,True,C0_direct,0.9,,,exec_ok_but_rows_mismatch
ga001,ga4,C0_direct,True,True,True,False,rows_mismatch_all_variants,0,,False,False,False,False,True,False,11534336,10609539,4,50356.49,803,53.78,3,False,False,0,True,True,C0_direct,0.9,,,exec_ok_but_rows_mismatch
ga002,ga4,C1_retrieval_docs,True,False,True,False,rows_mismatch_all_variants,0,,False,True,False,False,True,True,10485760,9774755,3,66678.63,1077,70.25,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga003,firebase,C1_retrieval_docs,True,True,True,False,rows_mismatch_all_variants,0,,True,False,False,False,True,False,10485760,8132586,3,26877.97,427,30.55,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga004,ga4,C3_repaired,True,False,True,False,rows_mismatch_all_variants,1,,True,True,True,False,False,True,0,0,4,103497.79,1678,108.44,4,True,True,1,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga008,ga4,C2_cte_decomp,True,False,True,False,rows_mismatch_all_variants,0,,False,True,False,True,False,True,0,0,3,52114.89,837,56.21,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga017,ga4,C3_repaired,True,False,True,False,rows_mismatch_all_variants,0,,False,True,True,False,True,True,0,0,4,46008.46,735,50.65,4,True,True,1,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga007,ga4,C2_cte_decomp,True,False,False,False,"exec_fail:BadRequest:400 Invalid timestamp: '20201101'; reason: invalidQuery, location: query, message: Invalid timestamp",0,,False,False,False,False,True,True,0,0,3,48701.49,776,52.08,3,False,False,0,False,False,,0.0,BadRequest,"400 Invalid timestamp: '20201101'; reason: invalidQuery, location: query, message: Invalid timestamp: '20201101'

Location: US
Job ID: 8580b34b-318c-470e-a7b9-7",other_bad_request
ga013,ga4,C1_retrieval_docs,False,True,,False,"exec_fail:BadRequest:400 Cannot access field key on a value with type ARRAY<STRUCT<key STRING, value STRUCT<string_value ",0,,False,False,False,False,False,False,0,0,5,82676.62,1331,85.27,3,True,False,2,False,False,,0.0,BadRequest,400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Cannot access field key on a value with typ,other_bad_request
ga018,ga4,C2_cte_decomp,False,False,,False,"exec_fail:BadRequest:400 No matching signature for function DATE
  Argument types: INT64
  Signature: DATE(TIMESTAMP, [ST",0,,False,True,False,False,True,True,0,0,5,142886.89,2315,145.54,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: No matching signature for function DATE
  A",function_signature
ga032,ga4,C2_cte_decomp,False,False,,False,"exec_fail:BadRequest:400 Function not found: SIZE at [41:12]; reason: invalidQuery, location: query, message: Function no",0,,False,True,False,False,False,True,0,0,5,99682.69,1607,101.77,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Function not found: SIZE at [41:12]

Locati",function_signature
ga031,ga4,C3_repaired,True,False,True,False,rows_mismatch_all_variants,1,,True,True,False,False,True,True,10485760,7119256,4,70067.63,1127,74.32,4,True,True,1,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga006,ga4,C1_retrieval_docs,True,False,True,False,rows_mismatch_all_variants,367,,False,False,False,False,False,False,76546048,76278582,3,33180.39,522,38.8,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga009,ga4,C3_repaired,True,False,True,False,rows_mismatch_all_variants,1,,True,True,False,False,True,False,0,0,5,48135.67,764,52.92,4,True,True,2,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga010,ga4,C0_direct,True,False,True,False,rows_mismatch_all_variants,0,,False,True,False,False,False,True,0,0,4,31790.89,497,37.01,3,False,False,0,True,True,C0_direct,0.9,,,exec_ok_but_rows_mismatch
ga014,ga4,C0_direct,True,False,True,False,rows_mismatch_all_variants,0,,False,False,False,False,False,False,0,0,4,29198.44,455,33.08,3,False,False,0,True,True,C0_direct,0.9,,,exec_ok_but_rows_mismatch
ga011,ga4,C3_repaired,True,False,True,False,rows_mismatch_all_variants,2,,False,False,False,False,True,False,257949696,257329346,4,38992.1,620,46.24,4,True,True,1,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga012,ga4,C1_retrieval_docs,False,,,False,"exec_fail:BadRequest:400 Syntax error: Expected "")"" but got identifier ""SEPARATOR"" at [4:70]; reason: invalidQuery, locat",0,,False,False,False,False,True,False,0,0,5,71768.94,1154,73.69,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: Syntax error: Expected "")"" but got identifi",syntax_error
ga019,firebase,C0_direct,True,True,False,False,"exec_fail:BadRequest:400 division by zero: 0 / 0; reason: invalidQuery, location: query, message: division by zero: 0 / 0",0,,False,True,False,False,False,False,0,0,3,44219.46,713,47.16,3,False,False,0,False,False,,0.0,BadRequest,"400 division by zero: 0 / 0; reason: invalidQuery, location: query, message: division by zero: 0 / 0

Location: US
Job ID: 236d9f3d-b5c1-45cb-b263-1aabf3ddbb16
",other_bad_request
ga030,firebase,C3_repaired,True,False,True,False,rows_mismatch_all_variants,0,,False,True,False,False,False,True,10485760,3012405,4,73645.18,1192,79.12,4,True,True,1,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga005,firebase,C1_retrieval_docs,True,False,True,False,rows_mismatch_all_variants,0,,False,False,False,False,False,True,10485760,3012405,3,69129.14,1115,72.51,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga028,firebase,C1_retrieval_docs,True,False,True,False,rows_mismatch_all_variants,0,,False,False,False,False,False,True,10485760,2200000,3,61408.18,990,64.94,3,False,False,0,False,False,,0.0,,,exec_ok_but_rows_mismatch
ga020,firebase,C0_direct,False,,,False,"exec_fail:BadRequest:400 No matching signature for function DATE
  Argument types: INT64
  Signature: DATE(TIMESTAMP, [ST",0,,False,True,False,False,False,True,0,0,5,117229.63,1908,120.04,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: No matching signature for function DATE
  A",function_signature
ga021,firebase,C2_cte_decomp,False,False,,False,"exec_fail:BadRequest:400 No matching signature for function DATE
  Argument types: INT64
  Signature: DATE(TIMESTAMP, [ST",0,,False,True,False,False,False,True,0,0,5,110307.22,1793,113.42,3,True,False,2,False,False,,0.0,BadRequest,"400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: No matching signature for function DATE
  A",function_signature
ga022,firebase,C2_cte_decomp,False,False,,False,"exec_fail:BadRequest:400 No matching signature for function DATE_ADD for argument types: INT64, INTERVAL INT64 DATE_TIME_",0,,False,True,False,False,False,True,0,0,5,122282.21,1994,125.46,3,True,False,2,False,False,,0.0,BadRequest,400 POST https://bigquery.googleapis.com/bigquery/v2/projects/project-0e0fc8a5-27b1-4e00-912/jobs?prettyPrint=false: No matching signature for function DATE_ADD,function_signature
ga025,firebase,C1_retrieval_docs,True,False,False,False,"exec_fail:BadRequest:400 division by zero: 0 / 0; reason: invalidQuery, location: query, message: division by zero: 0 / 0",0,,False,False,True,False,False,True,0,0,3,63016.62,1021,66.2,3,False,False,0,False,False,,0.0,BadRequest,"400 division by zero: 0 / 0; reason: invalidQuery, location: query, message: division by zero: 0 / 0

Location: US
Job ID: 169b934e-f30a-4493-a298-7dfcff2720b7
",other_bad_request
