instance_id,lane,db_id,route_reason,dialect,final_source,mode,parses,safe_select,all_known,unknown_tables_n,unknown_columns_n,has_join,has_groupby,has_subquery,executable,rows_count,error_type,judge_invoked,judge_overrode,judge_confidence,repair_used,repair_rounds,bytes_billed,bytes_processed,lm_calls,latency_ms,completion_tokens
sf_bq453,A_sf,_1000_GENOMES,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq454,A_sf,_1000_GENOMES,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq415,A_sf,HUMAN_GENOME_VARIANTS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
bq279,A_bq,austin,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,True,0,0,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,7201.94,115
bq281,A_bq,austin,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,True,0,0,False,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,6240.76,99
bq282,A_bq,austin,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,1,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,9477.5,152
bq006,A_bq,austin,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,2,3,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,9222.44,148
sf_bq283,A_sf,AUSTIN,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
bq284,A_bq,bbc,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,True,False,True,5,,False,False,0.0,False,0,10485760,4992626,1,5844.71,96
bq413,A_bq,dimensions_ai_covid19,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,0,True,False,False,False,0,NotFound,False,False,0.0,False,0,0,0,1,6795.26,107
bq425,A_bq,ebi_chembl,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,5,0,True,True,False,False,0,NotFound,False,False,0.0,False,0,0,0,1,11148.83,181
bq430,A_bq,ebi_chembl,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,4,8,True,True,True,False,0,BadRequest,False,False,0.0,False,0,0,0,1,46923.4,764
bq023,A_bq,fec,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,0,True,True,False,False,0,NotFound,False,False,0.0,False,0,0,0,1,7892.16,123
bq094,A_bq,fec,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,False,True,False,0,0,False,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,10909.37,172
bq287,A_bq,fda,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,0,True,True,False,False,0,Forbidden,False,False,0.0,False,0,0,0,1,8767.75,140
bq432,A_bq,fda,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,False,False,True,183,,False,False,0.0,False,0,40894464,40707182,1,14333.25,230
bq285,A_bq,fda,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,True,False,True,0,,False,False,0.0,False,0,10485760,305932,1,2840.62,42
bq288,A_bq,fda,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,1,False,True,True,False,0,BadRequest,False,False,0.0,False,0,0,0,1,8893.88,142
sf_bq412,A_sf,GOOGLE_ADS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq423,A_sf,GOOGLE_ADS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq070,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq320,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq321,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq323,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq417,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq455,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq456,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq324,A_sf,IDC,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
bq418,A_bq,targetome_reactome,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,False,True,False,0,0,False,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,48744.62,800
bq330,A_bq,fda,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,1,True,True,True,False,0,BadRequest,False,False,0.0,False,0,0,0,1,10876.49,174
bq398,A_bq,world_bank,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,175112192,175104254,1,6359.44,99
bq399,A_bq,world_bank,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,1,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,13714.36,220
bq457,A_bq,libraries_io,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,True,0,0,True,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,13352.34,215
bq227,A_bq,london,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,True,True,True,5,,False,False,0.0,False,0,516947968,516115584,1,6805.6,111
bq232,A_bq,london,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,True,False,True,9,,False,False,0.0,False,0,930086912,929391192,1,4629.01,75
bq228,A_bq,london,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,False,0,1,False,True,False,True,3,,False,False,0.0,False,0,522190848,521200440,1,4441.96,72
bq229,A_bq,open_images,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,False,False,False,0,InternalServerError,False,False,0.0,False,0,0,0,1,9057.73,149
bq230,A_bq,usda_nass_agriculture,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,True,False,True,51,,False,False,0.0,False,0,602931200,602367984,1,8649.09,138
bq326,A_bq,world_bank,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,True,0,0,True,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,11842.53,191
bq424,A_bq,world_bank,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,1,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,8678.3,137
bq327,A_bq,world_bank,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,0,False,False,False,False,0,NotFound,False,False,0.0,False,0,0,0,1,3031.51,44
bq328,A_bq,world_bank,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,1,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,6788.04,106
sf_bq331,A_sf,META_KAGGLE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq380,A_sf,META_KAGGLE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq370,A_sf,WIDE_WORLD_IMPORTERS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq371,A_sf,WIDE_WORLD_IMPORTERS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq372,A_sf,WIDE_WORLD_IMPORTERS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq373,A_sf,WIDE_WORLD_IMPORTERS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
bq393,A_bq,hacker_news,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,6,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,16909.93,280
bq403,A_bq,irs_990,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,1,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,6273.86,96
bq397,A_bq,ecommerce,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,False,3,0,True,True,False,True,8,,False,False,0.0,False,0,10485760,1895409,1,11745.82,189
bq402,A_bq,ecommerce,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,2,0,True,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,8217.99,130
sf_bq160,A_sf,META_KAGGLE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq167,A_sf,META_KAGGLE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq171,A_sf,META_KAGGLE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq118,A_sf,DEATH,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf_bq072,A_sf,DEATH,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
ga001,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,1,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,6785.09,107
ga002,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,2,3,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,19658.79,319
ga003,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,False,1,1,False,True,False,True,0,,False,False,0.0,False,0,10485760,2553310,1,5548.3,87
ga004,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,2,True,True,True,False,0,BadRequest,False,False,0.0,False,0,0,0,1,14716.56,238
ga008,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,0,True,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,12010.18,193
ga017,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,0,False,True,False,False,0,NotFound,False,False,0.0,False,0,0,0,1,4969.08,77
ga007,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,False,False,True,1,,False,False,0.0,False,0,14680064,14559481,1,8782.8,139
ga013,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,True,0,0,False,False,False,True,0,,False,False,0.0,False,0,10485760,8291265,1,10829.3,173
ga018,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,0,True,False,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,23393.47,380
ga032,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,False,2,3,True,False,False,True,0,,False,False,0.0,False,0,12582912,11817017,1,19389.14,314
ga031,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,4,0,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,19327.34,314
ga006,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,execute,True,True,False,0,1,False,True,True,True,0,,False,False,0.0,False,0,10485760,10418449,1,9515.81,152
ga009,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,1,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,7026.98,111
ga010,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,1,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,6319.74,99
ga014,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,0,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,5720.41,89
ga011,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,1,4,False,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,7875.11,125
ga012,A_bq,ga4,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,1,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,11934.9,192
ga019,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,0,2,False,True,True,False,0,BadRequest,False,False,0.0,False,0,0,0,1,22704.27,370
ga030,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,4,5,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,16078.27,259
ga005,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,0,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,19604.97,316
ga028,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,7,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,27000.69,436
ga020,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,2,0,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,17771.4,286
ga021,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,0,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,19929.88,322
ga022,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,3,3,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,23958.11,389
ga025,A_bq,firebase,bq_creds_and_dataset_match,bigquery,C0_anchor,dry_run,True,True,False,4,0,True,True,False,False,0,BadRequest,False,False,0.0,False,0,0,0,1,19938.71,324
local002,B_sqlite,E_commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,1,3,False,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8634.54,140
local003,B_sqlite,E_commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,2,6,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,12649.34,205
local004,B_sqlite,E_commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,8467.51,137
local007,B_sqlite,Baseball,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,False,False,True,1,,False,False,0.0,False,0,0,0,1,8237.25,131
local008,B_sqlite,Baseball,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,4,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6676.87,108
local009,B_sqlite,Airlines,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,False,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,9046.69,146
local010,B_sqlite,Airlines,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,5,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,16859.43,274
local015,B_sqlite,California_Traffic_Collision,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,True,1,,False,False,0.0,False,0,0,0,1,9983.58,160
local017,B_sqlite,California_Traffic_Collision,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,1863.78,27
local018,B_sqlite,California_Traffic_Collision,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,True,1,,False,False,0.0,False,0,0,0,1,8351.66,134
local019,B_sqlite,WWE,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,1,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,3586.75,58
local026,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6749.26,110
local020,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6384.92,104
local021,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,2892.91,46
local022,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,5130.58,83
local023,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6103.39,99
local024,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8720.96,142
local025,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,True,True,True,True,1,,False,False,0.0,False,0,0,0,1,6830.53,111
local028,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,False,True,False,True,4,,False,False,0.0,False,0,0,0,1,10905.47,178
local031,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,False,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6549.83,106
local029,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,7762.09,126
local030,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,7461.59,121
local032,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,28926.75,476
local034,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,True,0,,False,False,0.0,False,0,0,0,1,8544.73,139
local037,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,7093.64,115
local035,B_sqlite,Brazilian_E_Commerce,sqlite_stub_dir_present,sqlite,C0_anchor,dry_run,False,True,False,0,0,False,False,False,False,0,ParseError,False,False,0.0,False,0,0,0,1,18070.6,295
local038,B_sqlite,Pagila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10643.69,171
local039,B_sqlite,Pagila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,9761.05,156
local040,B_sqlite,modern_data,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,6480.24,104
local041,B_sqlite,modern_data,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,False,False,True,1,,False,False,0.0,False,0,0,0,1,2765.33,43
local049,B_sqlite,modern_data,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,5373.31,86
local054,B_sqlite,chinook,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,4352.84,69
local055,B_sqlite,chinook,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,4,3,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,21481.18,352
local198,B_sqlite,chinook,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,9669.75,157
local056,B_sqlite,sqlite-sakila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,1,,False,False,0.0,False,0,0,0,1,2927.2,44
local058,B_sqlite,education_business,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,11082.25,180
local059,B_sqlite,education_business,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,6070.11,97
local060,B_sqlite,complex_oracle,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,6,2,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,38792.49,634
local063,B_sqlite,complex_oracle,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,5,2,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,38874.72,637
local061,B_sqlite,complex_oracle,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,23672.67,387
local050,B_sqlite,complex_oracle,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,4,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,21451.6,350
local062,B_sqlite,complex_oracle,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,12415.71,202
local067,B_sqlite,complex_oracle,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10257.64,165
local070,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,1,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,22149.44,361
local071,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,4512.23,70
local072,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,4,3,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,28937.57,473
local068,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,6,False,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,17813.6,289
local073,B_sqlite,modern_data,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,15440.88,252
local066,B_sqlite,modern_data,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,2,,False,False,0.0,False,0,0,0,1,3789.48,60
local065,B_sqlite,modern_data,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,7618.15,123
local074,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,False,True,False,True,5,,False,False,0.0,False,0,0,0,1,8365.05,135
local064,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,2,True,True,False,True,6,,False,False,0.0,False,0,0,0,1,15867.43,258
local297,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,4,6,False,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,20879.86,340
local298,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,4,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10025.03,162
local299,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,4,False,True,False,True,2,,False,False,0.0,False,0,0,0,1,15912.76,259
local300,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,3,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,13929.58,227
local075,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,9818.79,159
local077,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,4,6,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,25835.17,423
local078,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,12266.07,199
local081,B_sqlite,northwind,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,4,2,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,17299.17,283
local085,B_sqlite,northwind,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,8346.07,135
local096,B_sqlite,Db-IMDB,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10816.78,177
local097,B_sqlite,Db-IMDB,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,False,True,False,True,4,,False,False,0.0,False,0,0,0,1,2356.31,37
local098,B_sqlite,Db-IMDB,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,5744.28,93
local099,B_sqlite,Db-IMDB,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,True,1,,False,False,0.0,False,0,0,0,1,10080.79,165
local100,B_sqlite,Db-IMDB,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8757.25,143
local114,B_sqlite,education_business,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,11190.13,181
local128,B_sqlite,BowlingLeague,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,12159.41,199
local130,B_sqlite,school_scheduling,sqlite_stub_dir_present,sqlite,C0_anchor,dry_run,False,True,False,0,0,False,False,False,False,0,ParseError,False,False,0.0,False,0,0,0,1,20187.55,330
